county_fips,food_desert_prevalence,obesity_pct,poverty_pct,median_income_usd,education_pct,diabetes_pct,inactivity_pct
13047,9.090909090909092,36.7,8.71,72425.0,24.47,11.3,24.6
13049,50.0,42.1,22.54,48534.0,11.4,14.7,32.2
13051,47.22222222222222,35.5,14.35,69575.0,36.75,12.5,23.0
13053,60.0,38.1,16.17,59221.0,27.58,7.5,24.8
13055,50.0,38.9,20.09,47785.0,10.73,14.3,33.2
13057,7.6923076923076925,35.9,6.5,105442.0,39.45,11.2,22.9
13059,63.33333333333333,33.6,25.85,52267.0,48.67,10.7,24.9
13061,0.0,43.6,23.05,48715.0,22.56,19.4,32.7
13063,74.0,45.6,16.84,58507.0,21.34,14.9,33.9
13065,0.0,45.1,22.86,55549.0,13.02,16.5,37.3
13067,21.666666666666668,29.0,8.55,98712.0,50.38,9.7,16.7
13069,22.22222222222222,41.3,19.78,50175.0,13.51,14.7,34.0
13071,50.0,40.1,23.88,49691.0,15.7,15.3,36.4
13073,5.0,36.3,6.82,96122.0,37.84,12.0,24.4
13075,0.0,40.6,20.54,50133.0,16.75,15.2,33.1
13077,15.0,44.4,8.19,94142.0,34.66,11.1,22.2
13079,33.33333333333333,41.7,13.28,60905.0,14.01,15.4,30.6
13081,16.666666666666664,44.3,24.09,42745.0,15.51,16.3,32.1
13083,0.0,35.5,8.51,58936.0,19.01,11.5,24.4
13085,0.0,35.0,9.23,88986.0,35.75,11.1,22.5
13087,42.857142857142854,39.8,24.83,50485.0,14.64,16.2,32.6
13089,44.827586206896555,33.8,13.52,77683.0,46.75,12.6,21.6
13091,0.0,44.4,22.17,50152.0,15.24,15.0,30.1
13093,66.66666666666666,43.6,19.75,56545.0,13.38,17.2,33.0
13095,62.96296296296296,43.6,26.44,46784.0,23.24,17.7,32.6
13097,30.0,43.3,11.26,80764.0,30.8,13.7,27.0
13099,0.0,44.6,21.06,53750.0,16.11,17.2,34.9
13101,0.0,41.9,12.36,61723.0,14.41,13.2,29.6
13103,0.0,39.3,7.41,85465.0,26.8,10.2,23.5
13105,40.0,42.1,20.61,49727.0,14.86,15.6,32.4
13107,66.66666666666666,42.6,24.72,50053.0,12.84,15.1,34.0
13109,0.0,44.5,18.4,53908.0,15.09,16.1,35.8
13111,0.0,38.5,12.01,58073.0,22.6,15.6,30.1
13113,0.0,31.2,5.51,108986.0,48.09,12.2,20.9
13115,45.0,39.7,16.81,62540.0,24.95,13.6,30.5
13117,2.2222222222222223,32.2,4.52,138000.0,56.6,9.3,19.1
13119,0.0,36.2,20.38,52264.0,16.93,13.4,30.2
13121,43.13725490196079,30.0,12.89,91490.0,58.0,10.0,19.8
13123,20.0,37.1,14.72,72542.0,22.73,14.1,26.9
13125,100.0,37.5,12.23,55250.0,14.86,13.7,28.9
13127,43.75,35.4,16.34,68546.0,30.44,13.9,26.0
13129,44.44444444444444,40.1,12.9,61997.0,17.65,13.8,31.5
13131,0.0,41.6,20.59,54312.0,15.29,16.2,35.4
13133,14.285714285714285,38.4,8.78,84530.0,36.42,16.3,28.6
13135,34.51327433628318,33.7,10.48,84823.0,38.73,12.5,23.1
13137,12.5,36.1,13.65,65622.0,24.25,12.9,30.3
13139,16.666666666666664,34.9,12.74,77430.0,26.73,13.1,29.3
13141,50.0,47.1,31.51,33182.0,8.36,21.1,37.8
13143,20.0,34.1,15.1,65016.0,17.43,11.3,27.9
13145,0.0,33.2,7.38,89184.0,34.65,12.8,24.1
13147,0.0,35.6,11.45,57241.0,18.08,14.1,28.0
13149,0.0,41.3,18.68,62907.0,11.37,13.5,29.2
13151,16.0,39.6,9.4,81612.0,28.04,12.8,23.9
13153,34.78260869565217,39.1,10.09,80743.0,32.26,11.3,26.2
13155,0.0,40.2,18.13,53915.0,16.63,15.4,32.2
13157,0.0,41.9,8.28,85012.0,27.31,11.7,27.1
13159,0.0,40.0,14.02,59574.0,19.85,13.9,29.9
13161,66.66666666666666,41.2,26.63,40879.0,11.46,15.6,34.3
13163,0.0,44.2,18.79,46561.0,11.18,18.6,37.6
13165,0.0,44.1,23.59,36906.0,7.82,17.4,37.9
13167,33.33333333333333,42.7,17.55,54183.0,9.12,17.1,36.1
13169,16.666666666666664,40.2,13.46,68259.0,18.4,14.1,29.3
13171,33.33333333333333,40.9,10.54,68457.0,19.52,13.3,28.3
13173,0.0,41.2,27.7,44361.0,19.06,16.0,34.3
13175,46.15384615384615,41.2,22.42,49705.0,17.81,15.3,32.2
13177,0.0,37.0,7.04,88024.0,33.51,11.5,24.9
13179,46.666666666666664,44.1,14.49,59013.0,19.88,11.6,26.7
13181,0.0,37.5,18.15,50688.0,16.15,15.7,28.8
13183,0.0,41.7,16.03,64747.0,12.82,11.9,28.8
13185,52.0,37.6,20.3,55887.0,27.12,12.2,27.6
13187,0.0,32.8,15.66,72388.0,31.49,10.9,24.7
13189,0.0,43.6,19.03,54058.0,17.84,15.6,31.4
13191,20.0,42.2,22.4,50348.0,18.63,19.1,33.4
13193,0.0,48.1,25.5,37177.0,11.0,20.3,42.4
13195,16.666666666666664,39.3,18.91,58784.0,20.18,13.9,30.5
13197,0.0,39.8,16.91,50484.0,13.63,16.9,33.5
13199,25.0,40.7,19.68,56458.0,13.04,16.8,32.9
13201,0.0,40.9,24.08,58407.0,21.91,16.9,35.8
13205,20.0,46.4,25.53,51908.0,12.86,17.7,35.7
13207,0.0,37.6,11.45,82863.0,28.68,13.1,26.5
13209,33.33333333333333,42.1,16.36,51188.0,20.23,15.7,33.4
13211,0.0,36.0,7.45,85692.0,30.14,12.4,24.1
13213,0.0,38.1,13.04,67880.0,13.67,12.9,31.3
13215,60.37735849056604,41.6,18.84,56622.0,29.74,15.4,31.2
13217,61.53846153846154,42.3,12.3,73732.0,23.58,13.6,27.7
13219,0.0,33.4,6.08,115925.0,54.86,10.0,19.8
13221,0.0,36.3,11.16,69784.0,24.55,13.8,29.1
13223,5.263157894736842,39.1,6.07,94557.0,27.43,10.9,25.2
13225,0.0,41.6,17.75,68365.0,24.32,14.3,28.8
13227,0.0,36.9,13.31,75293.0,24.88,12.5,25.7
13229,25.0,40.1,13.17,56691.0,18.25,13.6,28.7
13231,0.0,34.7,9.56,84184.0,21.42,11.3,24.9
13233,14.285714285714285,41.7,19.39,55308.0,14.47,13.2,31.0
13235,0.0,43.0,18.32,47688.0,12.0,15.6,33.8
13237,20.0,41.7,18.61,64163.0,28.28,16.3,31.2
13239,0.0,43.3,15.49,36838.0,8.95,20.9,34.9
13241,0.0,36.5,14.84,61466.0,29.94,14.5,27.0
13243,50.0,47.3,26.81,25425.0,15.01,23.6,44.3
13245,63.829787234042556,43.7,21.14,53197.0,24.06,15.2,30.1
13247,26.666666666666668,45.1,10.73,72349.0,29.1,15.4,29.4
13249,0.0,38.2,13.24,59647.0,19.04,14.5,29.3
13251,20.0,42.5,18.11,53017.0,14.74,16.7,31.8
13253,33.33333333333333,41.7,18.96,49559.0,15.82,17.5,31.6
13255,50.0,40.0,18.7,60217.0,17.87,14.8,31.4
13257,40.0,37.5,13.92,52264.0,14.88,14.1,29.8
13259,50.0,42.4,27.81,35000.0,12.33,15.4,36.5
13261,25.0,42.5,22.65,41877.0,21.28,16.0,31.9
13263,33.33333333333333,43.6,21.63,45098.0,15.05,19.8,35.4
13265,100.0,43.3,21.35,48036.0,9.92,20.2,35.6
13267,20.0,46.0,22.73,52351.0,14.64,14.3,32.9
13269,0.0,42.6,29.38,41743.0,18.15,18.5,37.2
13271,66.66666666666666,45.7,31.01,44948.0,10.07,17.8,37.9
13273,25.0,46.8,32.97,43812.0,11.53,19.6,37.3
13275,18.181818181818183,38.9,17.87,60140.0,23.64,15.1,27.9
13277,33.33333333333333,41.6,20.92,53165.0,20.19,14.9,32.6
13279,33.33333333333333,42.1,19.75,54130.0,19.47,14.2,29.4
13281,0.0,36.0,12.86,58400.0,32.85,15.0,26.5
13283,0.0,42.8,24.99,43750.0,12.82,16.5,36.1
13285,35.714285714285715,41.7,18.51,54905.0,22.47,14.2,29.0
13287,50.0,43.2,21.59,39565.0,11.08,17.8,36.6
13289,0.0,42.2,14.92,55439.0,10.91,17.6,33.4
13291,0.0,36.9,10.38,65697.0,25.72,15.5,28.6
13293,42.857142857142854,41.7,21.32,50904.0,14.83,15.5,32.6
13295,38.46153846153847,41.5,13.84,55887.0,20.07,13.3,32.6
13297,20.0,35.8,12.19,82381.0,24.92,13.0,27.7
13299,66.66666666666666,39.2,22.82,44833.0,15.02,14.8,32.3
13301,0.0,44.1,21.78,46776.0,12.67,18.6,34.6
13303,40.0,43.3,15.55,44009.0,17.47,16.7,33.4
13305,33.33333333333333,41.6,20.55,49562.0,14.01,14.6,32.5
13307,0.0,42.9,26.44,40764.0,11.34,19.2,35.5
13309,0.0,47.1,21.49,45262.0,12.21,16.3,34.6
13311,0.0,35.2,11.73,69747.0,24.27,12.3,23.6
13313,33.33333333333333,36.7,13.73,64262.0,19.35,14.4,31.2
13315,25.0,41.0,23.14,48036.0,14.08,15.3,32.3
13317,25.0,43.4,16.98,52542.0,15.75,17.1,34.1
13319,33.33333333333333,43.2,20.26,46673.0,12.69,17.1,34.5
13321,0.0,39.1,20.16,57201.0,11.29,15.3,31.8
15001,24.0,25.6,14.56,77215.0,30.9,11.9,20.5
15003,12.295081967213115,25.4,9.13,104264.0,37.72,13.1,23.1
15005,0.0,31.0,31.71,86250.0,32.56,16.4,22.5
15007,0.0,22.6,8.8,93612.0,30.24,12.6,21.2
15009,13.157894736842104,24.0,9.8,95076.0,30.07,12.3,21.5
16001,18.64406779661017,28.8,8.53,88907.0,43.9,8.7,18.3
16003,0.0,31.8,15.03,59286.0,21.3,14.2,26.9
16005,40.909090909090914,36.4,12.18,64080.0,30.21,10.1,22.5
16007,0.0,33.5,10.16,67304.0,20.33,11.4,23.2
16009,50.0,34.3,14.98,56553.0,19.8,13.0,26.4
16011,12.5,41.0,10.98,76842.0,20.79,10.8,25.9
16013,0.0,25.9,7.45,84470.0,45.53,10.4,20.1
16015,0.0,31.9,8.19,77349.0,29.95,12.5,24.3
16017,11.11111111111111,26.9,10.7,65168.0,28.93,11.7,22.9
16019,23.809523809523807,35.0,9.51,76646.0,32.21,9.9,23.0
16021,0.0,31.0,17.17,62438.0,19.58,12.6,25.7
16023,100.0,35.6,21.34,43281.0,13.82,14.6,28.8
16025,100.0,32.9,6.67,55536.0,27.41,11.1,21.3
16027,55.172413793103445,37.2,10.15,72355.0,22.83,10.5,25.5
16029,0.0,33.0,7.29,66653.0,15.52,10.4,23.8
16031,16.666666666666664,38.0,10.27,67042.0,20.9,10.7,27.3
16033,100.0,35.3,12.71,52083.0,17.3,13.3,29.7
16035,0.0,32.3,12.52,57961.0,19.45,13.0,26.4
16037,100.0,33.1,11.55,56957.0,25.2,13.0,24.1
16039,40.0,35.6,12.36,58976.0,21.2,10.4,26.3
16041,0.0,32.8,8.37,65991.0,21.47,10.0,24.2
16043,0.0,33.7,9.76,72767.0,21.75,11.1,22.9
16045,33.33333333333333,31.4,10.43,66245.0,22.28,11.4,23.2
16047,0.0,36.9,15.34,62395.0,17.05,12.6,29.7
16049,40.0,32.1,10.81,60975.0,22.0,13.6,30.1
16051,0.0,37.3,9.24,82952.0,27.18,10.1,25.4
16053,60.0,39.9,13.91,69338.0,13.36,12.1,29.1
16055,20.0,34.4,9.26,77034.0,28.76,9.9,21.3
16057,42.857142857142854,26.6,15.26,65179.0,44.9,8.1,16.0
16059,33.33333333333333,32.5,11.78,52057.0,22.92,13.0,25.1
16061,0.0,35.9,17.39,49643.0,19.98,14.2,29.2
16063,0.0,36.4,9.36,66038.0,11.63,11.7,28.7
16065,66.66666666666666,29.0,26.84,58259.0,40.32,5.1,23.9
16067,40.0,34.3,14.89,70060.0,16.84,12.4,29.3
16069,10.0,35.0,13.11,71466.0,26.76,11.5,23.5
16071,0.0,31.8,11.83,72563.0,26.18,11.0,22.9
16073,33.33333333333333,34.4,13.37,59773.0,13.68,12.5,28.4
16075,0.0,37.5,9.02,65723.0,19.63,12.9,30.0
16077,50.0,37.3,8.13,59760.0,16.67,12.2,28.7
16079,33.33333333333333,34.9,15.09,49975.0,11.53,15.0,32.8
16081,0.0,30.1,9.41,90740.0,48.25,9.3,19.1
16083,14.285714285714285,36.2,10.74,65338.0,23.0,10.2,24.4
16085,0.0,34.6,14.2,76125.0,35.36,13.8,26.2
16087,0.0,37.6,15.35,53608.0,19.04,13.6,27.5
17001,38.88888888888889,38.6,12.26,64962.0,26.96,11.7,23.1
17003,75.0,42.8,21.01,43523.0,12.56,18.4,33.0
17005,25.0,36.6,12.68,61603.0,21.24,12.6,27.7
17007,42.857142857142854,39.5,10.5,81638.0,23.24,12.4,26.0
17009,0.0,40.3,8.87,72288.0,15.08,11.8,26.5
17011,10.0,37.5,12.59,65894.0,21.42,14.4,29.0
17013,0.0,34.7,5.83,92095.0,18.37,12.2,22.3
17015,16.666666666666664,35.6,13.61,60871.0,18.16,13.0,25.1
17017,40.0,38.4,10.9,64907.0,19.98,13.1,27.1
17019,41.86046511627907,32.5,18.0,63091.0,46.56,9.3,22.7
17021,50.0,36.4,11.14,59253.0,16.55,12.3,25.2
17023,25.0,35.4,9.49,70625.0,24.27,11.6,22.4
17025,25.0,38.4,16.71,57266.0,15.58,13.5,27.0
17027,0.0,35.3,7.5,82314.0,24.45,11.0,23.5
17029,75.0,37.1,18.35,56040.0,27.14,11.7,25.3
17031,25.094768764215313,32.8,13.34,81797.0,41.95,11.9,21.6
17033,16.666666666666664,36.8,11.55,67614.0,20.64,12.0,23.7
17035,0.0,37.6,9.92,69826.0,18.6,12.2,23.0
17037,33.33333333333333,33.9,15.92,69022.0,32.67,9.9,21.6
17039,40.0,36.6,10.1,64802.0,21.37,12.0,23.0
17041,20.0,36.4,8.88,74186.0,20.2,11.9,25.8
17043,5.555555555555555,29.5,6.44,110502.0,51.45,10.9,18.5
17045,40.0,37.3,11.83,56909.0,20.15,13.6,26.6
17047,33.33333333333333,37.0,16.96,59386.0,13.92,12.6,23.5
17049,37.5,35.2,10.64,75380.0,26.0,10.7,20.7
17051,71.42857142857143,37.0,16.48,57113.0,16.61,12.2,24.1
17053,40.0,37.7,12.65,60782.0,19.44,11.6,23.6
17055,50.0,39.7,16.91,53471.0,17.12,14.1,29.2
17057,33.33333333333333,39.4,12.64,58617.0,17.64,13.5,26.8
17059,50.0,38.5,15.55,54626.0,15.31,14.8,29.3
17061,20.0,37.8,14.21,60976.0,16.33,13.1,26.7
17063,10.0,35.3,6.3,93060.0,24.22,10.2,21.3
17065,33.33333333333333,37.4,12.54,61520.0,18.49,13.3,25.8
17067,42.857142857142854,34.8,12.72,65044.0,24.19,12.6,22.7
17069,0.0,37.9,10.53,57155.0,12.18,14.7,27.9
17071,0.0,36.7,11.56,65651.0,19.24,13.5,25.5
17073,23.076923076923077,34.3,8.06,69912.0,24.34,11.1,21.4
17075,33.33333333333333,38.3,13.39,62439.0,16.73,13.5,26.7
17077,64.28571428571429,36.1,21.84,45572.0,35.05,11.9,26.5
17079,33.33333333333333,35.0,8.71,71094.0,20.57,11.8,21.7
17081,45.45454545454545,38.6,14.16,61102.0,18.37,12.8,25.3
17083,0.0,37.5,9.97,79104.0,20.51,11.7,23.5
17085,16.666666666666664,34.3,8.04,74954.0,28.76,13.5,23.0
17087,0.0,36.0,16.67,65203.0,18.81,12.3,24.6
17089,36.58536585365854,37.5,8.25,100678.0,37.48,11.3,21.6
17091,34.48275862068966,39.7,12.55,68325.0,20.38,12.7,24.3
17093,10.0,37.0,4.86,110474.0,36.44,9.5,19.9
17095,43.75,37.9,15.86,53291.0,20.3,13.7,27.8
17097,16.883116883116884,31.8,8.07,108917.0,46.95,11.9,21.8
17099,25.0,36.7,13.46,72281.0,18.75,12.6,24.5
17101,40.0,37.7,14.69,53438.0,14.6,13.3,29.1
17103,11.11111111111111,37.6,11.72,68459.0,19.35,13.3,25.8
17105,20.0,37.7,10.05,70796.0,18.47,12.2,25.2
17107,12.5,38.4,13.66,64188.0,19.87,12.1,25.4
17109,60.0,36.2,19.91,50434.0,31.8,11.8,25.5
17111,7.6923076923076925,34.7,6.07,102836.0,35.19,10.8,21.1
17113,39.02439024390244,34.0,13.0,78329.0,46.87,10.0,21.8
17115,50.0,36.5,14.65,62449.0,24.13,12.9,26.6
17117,30.76923076923077,38.1,14.39,68518.0,18.78,13.2,26.5
17119,40.98360655737705,35.3,11.29,74800.0,30.78,10.9,21.1
17121,50.0,38.2,16.16,60839.0,17.29,13.3,26.9
17123,0.0,36.5,11.74,69818.0,18.72,13.3,26.6
17125,33.33333333333333,35.6,14.02,62127.0,17.07,13.0,24.4
17127,50.0,38.4,14.92,62584.0,16.27,14.4,27.3
17129,0.0,35.2,9.76,81334.0,26.46,11.5,22.6
17131,25.0,36.9,7.88,71710.0,18.93,12.5,23.9
17133,0.0,33.2,4.58,101635.0,38.23,10.2,18.9
17135,50.0,36.2,13.78,61863.0,18.2,12.5,26.1
17137,50.0,36.9,12.51,65175.0,23.26,12.6,25.0
17139,0.0,35.2,9.84,71676.0,18.78,11.1,23.2
17141,18.181818181818183,35.8,8.91,79244.0,24.04,12.7,26.0
17143,52.083333333333336,35.0,15.43,64938.0,34.47,12.0,25.1
17145,33.33333333333333,39.2,16.91,59286.0,12.26,14.1,29.4
17147,0.0,33.9,5.94,87516.0,31.88,11.0,20.9
17149,80.0,37.1,15.26,58029.0,18.84,12.9,25.5
17151,0.0,37.2,14.34,62500.0,16.85,15.1,26.8
17153,100.0,42.6,26.13,43227.0,11.92,17.2,31.1
17155,0.0,34.4,9.95,77526.0,24.56,12.0,21.7
17157,11.11111111111111,37.3,12.25,68870.0,14.21,12.8,25.9
17159,40.0,37.4,11.89,60404.0,18.86,12.6,24.5
17161,52.5,36.9,15.41,66768.0,24.06,12.8,23.8
17163,45.0,38.1,13.56,70178.0,30.74,12.8,22.4
17165,55.55555555555556,39.6,17.11,54945.0,20.23,13.8,27.5
17167,45.28301886792453,37.9,12.9,74114.0,35.12,11.5,23.5
17169,66.66666666666666,39.7,19.28,66059.0,18.93,13.8,26.4
17171,0.0,35.4,10.58,73013.0,22.23,11.8,22.6
17173,33.33333333333333,36.7,9.95,68457.0,17.59,13.0,27.1
17175,0.0,37.2,12.04,62284.0,19.27,12.6,24.4
17177,30.76923076923077,41.5,13.13,61943.0,21.73,13.9,26.0
17179,23.333333333333332,35.5,8.73,76704.0,28.35,11.5,23.2
17181,40.0,37.0,19.35,56420.0,20.9,13.2,24.6
17183,45.83333333333333,40.4,17.21,54537.0,16.23,14.0,29.3
17185,50.0,37.2,14.09,53650.0,18.7,13.5,26.2
17187,40.0,36.9,12.84,64650.0,22.03,13.0,26.4
17189,0.0,35.8,7.8,75652.0,24.4,11.5,23.4
17191,80.0,37.0,13.84,53107.0,16.21,13.1,24.6
17193,20.0,38.0,16.38,53097.0,14.92,14.5,29.9
17195,27.77777777777778,34.9,12.07,64536.0,20.07,12.3,24.4
17197,23.026315789473685,36.7,6.96,107799.0,36.46,10.9,20.9
17199,33.33333333333333,38.4,14.28,65521.0,27.46,12.3,25.6
17201,48.05194805194805,38.1,16.02,64363.0,24.6,13.6,28.5
17203,0.0,34.3,7.61,85629.0,36.08,11.7,23.8
18001,14.285714285714285,39.3,12.44,63128.0,15.23,14.4,34.6
18003,38.54166666666667,38.1,12.2,68839.0,31.13,12.6,27.4
18005,26.666666666666668,34.2,12.0,80365.0,35.38,11.8,26.0
18007,0.0,40.3,12.08,61811.0,18.8,14.2,33.6
18009,50.0,37.7,17.49,47560.0,13.49,14.7,33.1
18011,0.0,35.8,5.14,104865.0,50.49,10.3,23.3
18013,0.0,37.4,8.62,72644.0,25.98,13.9,27.5
18015,14.285714285714285,38.7,8.39,64003.0,15.47,12.9,28.4
18017,27.27272727272727,40.2,12.7,56525.0,15.64,14.3,32.6
18019,26.923076923076923,41.2,9.28,72298.0,25.46,11.8,28.1
18021,16.666666666666664,42.3,10.66,67676.0,17.01,12.6,30.2
18023,37.5,39.0,8.55,63690.0,16.71,12.8,30.3
18025,33.33333333333333,41.4,23.82,48993.0,11.14,15.0,32.4
18027,28.57142857142857,38.0,10.44,68561.0,15.11,13.1,33.5
18029,20.0,35.5,8.14,82693.0,26.04,11.5,24.0
18031,33.33333333333333,41.6,9.35,74228.0,20.08,11.7,28.4
18033,22.22222222222222,37.6,10.12,70080.0,20.14,11.5,27.1
18035,56.666666666666664,37.2,19.92,56932.0,25.69,12.4,28.4
18037,14.285714285714285,38.1,9.51,71918.0,24.31,12.5,27.5
18039,33.33333333333333,42.0,12.54,65617.0,19.73,13.1,31.1
18041,42.857142857142854,41.0,16.71,56659.0,16.44,15.5,35.6
18043,30.0,36.7,9.99,78179.0,31.31,12.5,27.1
18045,20.0,39.1,12.43,62526.0,13.67,12.9,28.7
18047,20.0,37.9,8.52,79702.0,19.49,11.8,26.6
18049,0.0,41.6,12.62,62878.0,16.24,14.2,30.1
18051,14.285714285714285,40.2,10.24,67763.0,18.99,13.3,31.3
18053,50.0,41.7,18.83,54007.0,20.38,14.0,32.6
18055,22.22222222222222,40.4,13.28,59753.0,14.64,14.0,31.4
18057,2.564102564102564,28.5,4.35,117957.0,61.83,9.1,17.6
18059,20.0,36.2,4.49,91326.0,34.2,11.3,25.4
18061,0.0,36.9,7.52,72468.0,22.01,12.7,28.1
18063,9.523809523809524,39.3,5.0,99988.0,39.58,11.5,24.7
18065,38.46153846153847,44.1,13.03,60144.0,16.7,14.1,31.4
18067,45.0,41.4,12.53,62496.0,19.98,13.1,29.2
18069,22.22222222222222,38.7,10.1,62734.0,23.11,12.8,27.1
18071,20.0,43.3,11.22,70208.0,20.27,13.5,33.9
18073,25.0,38.3,6.94,79634.0,18.08,12.0,27.0
18075,42.857142857142854,42.1,13.19,54114.0,12.69,14.8,35.3
18077,28.57142857142857,38.0,11.25,59987.0,18.1,12.8,29.1
18079,33.33333333333333,41.9,12.48,68476.0,13.63,12.9,31.0
18081,18.181818181818183,42.3,7.23,87227.0,33.31,11.9,28.4
18083,50.0,37.5,13.39,58863.0,17.79,12.6,27.6
18085,5.263157894736842,39.0,9.67,73922.0,24.62,12.3,27.4
18087,0.0,41.5,5.75,83741.0,11.09,12.2,31.7
18089,55.932203389830505,38.3,14.61,68985.0,24.9,13.7,30.5
18091,37.93103448275862,39.7,14.01,70452.0,21.71,14.0,30.2
18093,40.0,39.7,11.26,65551.0,20.47,13.8,31.5
18095,54.054054054054056,39.3,12.9,62632.0,20.05,13.3,29.9
18097,59.375,39.0,15.12,63450.0,34.06,13.2,28.4
18099,16.666666666666664,35.5,10.95,68041.0,20.45,13.1,28.6
18101,0.0,39.5,16.44,65345.0,13.15,13.9,31.7
18103,50.0,41.8,15.17,61130.0,16.11,13.2,29.6
18105,41.935483870967744,34.0,20.16,63372.0,49.12,9.1,22.8
18107,11.11111111111111,42.2,11.95,66571.0,19.54,13.6,30.9
18109,23.076923076923077,38.3,8.54,79088.0,20.56,13.1,29.8
18111,25.0,41.6,13.51,68596.0,13.67,13.7,31.2
18113,20.0,36.2,8.5,70908.0,17.78,11.9,27.3
18115,0.0,38.4,8.9,67942.0,18.95,13.7,28.0
18117,16.666666666666664,41.3,13.26,64758.0,15.19,13.7,28.9
18119,0.0,40.4,11.9,59586.0,16.99,14.5,31.9
18121,25.0,38.3,17.17,66776.0,14.21,13.5,30.5
18123,0.0,40.7,12.84,61099.0,16.48,12.8,28.6
18125,0.0,41.7,12.23,66250.0,15.72,13.5,30.3
18127,21.21212121212121,36.9,9.22,85828.0,30.08,11.4,26.2
18129,28.57142857142857,36.6,9.85,79124.0,25.28,11.8,24.0
18131,25.0,41.0,11.83,59956.0,13.65,13.8,30.3
18133,14.285714285714285,38.8,8.07,76182.0,19.88,11.7,26.5
18135,37.5,38.9,15.0,61121.0,14.41,14.2,34.4
18137,0.0,37.5,9.59,71084.0,19.36,12.6,28.5
18139,20.0,41.3,13.0,64393.0,16.76,13.1,28.4
18141,38.666666666666664,37.1,14.58,64885.0,32.62,12.5,28.5
18143,20.0,40.0,14.74,54583.0,12.37,14.2,34.1
18145,30.0,40.0,11.51,71301.0,19.42,13.4,30.2
18147,0.0,35.6,6.64,70890.0,21.24,12.4,26.6
18149,14.285714285714285,40.0,14.84,62933.0,12.56,13.3,29.6
18151,0.0,33.8,8.81,71483.0,24.67,12.3,23.0
18153,40.0,38.2,13.47,54985.0,14.29,13.1,30.7
18155,0.0,39.8,11.07,65148.0,10.0,13.6,31.3
18157,56.75675675675676,31.1,19.0,58622.0,40.06,10.0,23.4
18159,0.0,36.2,11.54,78309.0,24.88,12.5,27.2
18161,0.0,40.4,6.4,79500.0,20.58,13.0,29.3
18163,55.10204081632652,38.8,14.36,60938.0,27.08,11.9,28.1
18165,20.0,40.6,13.28,59363.0,17.19,13.1,30.8
18167,53.57142857142857,39.2,20.03,52525.0,25.87,12.5,28.7
18169,25.0,36.7,10.75,68414.0,21.6,13.2,29.3
18171,0.0,36.3,12.72,74635.0,17.24,12.8,27.8
18173,0.0,40.3,6.38,95027.0,35.5,11.3,22.5
18175,16.666666666666664,42.2,13.46,61358.0,13.82,13.3,30.5
18177,41.17647058823529,39.1,16.87,56652.0,20.22,14.2,32.9
18179,14.285714285714285,40.7,7.22,69741.0,18.86,12.5,30.4
18181,0.0,39.2,9.96,66143.0,18.32,13.4,30.3
18183,0.0,34.7,10.69,75790.0,22.78,11.8,27.0
19001,0.0,41.6,10.33,66176.0,20.01,12.9,28.0
19003,0.0,38.3,9.52,68828.0,24.46,13.2,26.8
19005,0.0,38.0,12.06,66000.0,19.86,13.2,29.0
19007,40.0,43.2,20.43,51146.0,19.34,14.5,31.9
19009,0.0,41.1,11.83,54152.0,20.62,13.3,28.9
19011,0.0,42.1,7.88,84742.0,24.93,12.3,28.2
19013,42.10526315789473,37.5,14.71,64581.0,30.14,11.4,27.6
19015,0.0,38.6,6.71,79741.0,28.74,10.7,24.3
19017,12.5,38.4,7.48,83343.0,35.23,10.8,24.3
19019,0.0,41.0,7.03,78430.0,22.32,11.7,24.6
19021,0.0,40.3,8.24,66564.0,22.07,12.4,28.9
19023,0.0,39.9,10.68,69651.0,20.44,12.9,27.7
19025,0.0,38.5,8.61,66875.0,21.5,12.5,27.1
19027,0.0,41.4,8.34,68528.0,23.4,12.1,26.2
19029,0.0,44.5,17.44,61657.0,21.57,13.7,30.5
19031,0.0,38.1,7.24,79080.0,21.48,11.5,24.9
19033,27.27272727272727,38.1,9.36,65537.0,24.26,12.8,28.3
19035,0.0,40.1,15.23,64478.0,21.63,13.5,30.4
19037,0.0,37.4,7.09,73421.0,19.09,12.1,26.4
19039,33.33333333333333,41.7,13.76,66821.0,16.02,13.7,33.1
19041,25.0,40.0,11.45,64082.0,26.04,11.7,26.7
19043,0.0,40.6,13.63,62326.0,15.74,13.3,29.0
19045,33.33333333333333,40.5,13.14,65177.0,22.1,12.0,27.5
19047,20.0,43.9,16.37,65039.0,18.26,14.5,32.9
19049,13.333333333333334,32.7,5.83,102349.0,51.63,8.8,18.2
19051,0.0,40.1,7.18,79505.0,17.62,12.2,28.9
19053,0.0,35.6,15.21,57146.0,24.26,11.4,28.3
19055,0.0,40.1,7.87,76205.0,19.74,11.6,24.5
19057,36.36363636363637,36.5,14.14,60662.0,23.84,12.8,29.2
19059,0.0,36.5,6.27,74570.0,32.31,13.2,26.6
19061,26.923076923076923,40.6,9.41,75919.0,32.86,11.3,28.6
19063,50.0,38.0,10.38,65181.0,15.65,12.9,27.2
19065,28.57142857142857,38.9,12.46,58764.0,18.19,13.4,30.7
19067,40.0,42.6,11.39,64500.0,18.5,12.8,28.4
19069,33.33333333333333,40.3,15.06,63648.0,18.23,13.3,30.3
